Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0048048~embryonic eye morphogenesis	4	1.4492753623188406	2.88445953105162E-4	FBN2, RARG, EFEMP1, RARB	269	10	19462	28.93977695167286	0.47111302939257926	0.057898969496017964	0.057662968261659196
GOTERM_BP_DIRECT	GO:0048701~embryonic cranial skeleton morphogenesis	5	1.8115942028985508	8.255134024785797E-4	PRRX1, MMP16, SIX2, PAX5, RUNX2	269	31	19462	11.669264899868091	0.8385381444048778	0.15189446605605866	0.15127533100419974
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	19	6.884057971014493	9.228858840862108E-4	ACHE, LAMA2, MOG, LDB1, FPR2, TM9SF4, AJAP1, HCK, CLDN5, NUAK1, CDH4, EFS, APC, ITGA11, CNTN1, ITGBL1, CTNNA2, MFGE8, CDH17	269	567	19462	2.4244081220537232	0.8697986145141047	0.15674861785095026	0.1561096968542752
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	20	7.246376811594203	0.0010115502049063032	RARG, CDKN2A, PRKCB, DCC, MX1, CUL1, WNT7A, FAIM2, HIF3A, NR2E1, ADAMTS20, PYCARD, SHF, CASP8, CHST11, SFRP5, DLC1, RARB, PHLDA1, IER3	269	620	19462	2.3338529799736176	0.8929686251863477	0.15953591803093697	0.15888563575635437
GOTERM_BP_DIRECT	GO:0048485~sympathetic nervous system development	4	1.4492753623188406	0.0012661548644735464	TFAP2B, EDNRA, GATA3, PHOX2A	269	16	19462	18.087360594795538	0.9390341441498269	0.186377996050506	0.1856183031318219
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	7	2.536231884057971	0.001616998873787673	CALCRL, STIM1, PRKCB, ANXA6, CDH23, CACNA1A, CACNA1E	269	91	19462	5.5653417214755505	0.9719347533332483	0.2096889479991697	0.20883423761330352
GOTERM_BP_DIRECT	GO:0007389~pattern specification process	5	1.8115942028985508	0.0016242851039271965	APC, SHROOM3, SOSTDC1, GRHL3, ANAPC2	269	37	19462	9.776951672862454	0.9723833755613692	0.2096889479991697	0.20883423761330352
GOTERM_BP_DIRECT	GO:0016477~cell migration	12	4.3478260869565215	0.0017094207717323617	EFS, APC, SIX2, ITGBL1, CLEC14A, CTNNA2, ADAMTS12, DOCK2, SSTR4, CORO1B, FGFR1, ANAPC2	269	278	19462	3.1229975127704526	0.9771231721479295	0.2096889479991697	0.20883423761330352
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	8	2.898550724637681	0.001994628633158157	RPS15, GJA1, TPM4, ITGA11, LEF1, GLI3, SND1, RUNX2	269	128	19462	4.521840148698884	0.9878270400344176	0.2317968432638532	0.2308520191744625
GOTERM_BP_DIRECT	GO:0097202~activation of cysteine-type endopeptidase activity	4	1.4492753623188406	0.002474801886713583	PYCARD, GRIN2A, CASP8, IFI16	269	20	19462	14.46988847583643	0.9957935463502866	0.237580981124504	0.23661258038622474
GOTERM_BP_DIRECT	GO:0032930~positive regulation of superoxide anion generation	4	1.4492753623188406	0.002474801886713583	GSTP1, CYBA, FPR2, MAPT	269	20	19462	14.46988847583643	0.9957935463502866	0.237580981124504	0.23661258038622474
GOTERM_BP_DIRECT	GO:0042474~middle ear morphogenesis	4	1.4492753623188406	0.002474801886713583	EDNRA, PRRX1, SIX2, GSC	269	20	19462	14.46988847583643	0.9957935463502866	0.237580981124504	0.23661258038622474
GOTERM_BP_DIRECT	GO:0043277~apoptotic cell clearance	4	1.4492753623188406	0.002474801886713583	MARCO, RARA, NR1H3, MFGE8	269	20	19462	14.46988847583643	0.9957935463502866	0.237580981124504	0.23661258038622474
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	5	1.8115942028985508	0.0026087534650988276	TFAP2B, APC, RUNX2, FGFR1, ANAPC2	269	42	19462	8.613028854664543	0.9968729153183407	0.24000531878909215	0.23902703623968008
GOTERM_BP_DIRECT	GO:0002068~glandular epithelial cell development	3	1.0869565217391304	0.00273217422668512	RARG, RARA, RARB	269	6	19462	36.174721189591075	0.9976205760224401	0.24130562770082978	0.24032204497922313
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	8	2.898550724637681	0.002924964568520994	LYN, HCK, EFS, CD8A, FLT4, LCP2, EPHB1, FGFR1	269	137	19462	4.224784956448593	0.9984473395605322	0.24839699104978288	0.24738450331452563
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	9	3.260869565217391	0.0035714369325897414	EDNRA, DACH1, TXNRD1, SIX2, FGF18, CUL1, TACC2, TYR, GNL3	269	180	19462	3.6174721189591073	0.9996292001258752	0.2836416983000339	0.2824855500732674
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	5	1.8115942028985508	0.0036436568842434787	RARG, PRRX1, RARB, GLI3, RUNX2	269	46	19462	7.864069823824147	0.9996840375135747	0.2836416983000339	0.2824855500732674
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	8	2.898550724637681	0.003853827422554808	FBN2, SIX2, SFRP5, FGF18, EYA4, GATA6, GATA3, IER3	269	144	19462	4.0194134655101195	0.999801692120879	0.2836416983000339	0.2824855500732674
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	8	2.898550724637681	0.003853827422554808	CDH4, HLF, FLT4, ANGPTL2, PAX5, ADAMTS9, CDH17, FGFR1	269	144	19462	4.0194134655101195	0.999801692120879	0.2836416983000339	0.2824855500732674
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	5	1.8115942028985508	0.0049267127795477785	PYCARD, CYBA, FPR2, MFGE8, DOCK2	269	50	19462	7.234944237918216	0.9999816350572489	0.3389639537676653	0.3375823072169819
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	7	2.536231884057971	0.004982720792748578	GCM2, EDNRA, STIM1, CCL7, PRKCB, ATP2B4, SLC8A1	269	114	19462	4.442509619774342	0.9999837813455454	0.3389639537676653	0.3375823072169819
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	38	13.768115942028986	0.005092854453835409	GCM2, ZNF154, HLF, LDB1, LEF1, MAZ, GATA6, UCP1, HIF3A, NR2E1, GLI3, DACH1, SALL2, GSC, SIX2, PRDM16, STAT4, HOXC4, DPF3, HOXA7, E2F6, BRD2, ZNF660, TFAP2B, PRRX1, PRKCB, GSX2, ATP2B4, GRHL3, PAX5, RUNX2, HOPX, PHOX2A, ZNF90, FEV, TLX1, ZFP42, SIM2	269	1736	19462	1.5836859506963838	0.9999872980478038	0.3389639537676653	0.3375823072169819
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	6	2.1739130434782608	0.0052195536359151366	BRD2, RARG, DLC1, RARA, SHROOM3, GRHL3	269	81	19462	5.359217954013492	0.9999904116006187	0.3389639537676653	0.3375823072169819
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	6	2.1739130434782608	0.00549736602058589	PYCARD, CASP8, CDKN2A, DNAJA3, DLC1, MAPT	269	82	19462	5.293861637501133	0.9999948249987466	0.34680526209867557	0.34539165369338204
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	7	2.536231884057971	0.006376841665048737	EDNRA, ANXA2, ANXA6, ATP2B4, CACNA1A, SLC8A1, TRPM4	269	120	19462	4.220384138785626	0.9999992662895306	0.3612382432029487	0.35976580471163233
GOTERM_BP_DIRECT	GO:0097553~calcium ion transmembrane import into cytosol	3	1.0869565217391304	0.006380566795704257	GRIN2A, ATP2B4, SLC8A1	269	9	19462	24.116480793060717	0.9999992723380368	0.3612382432029487	0.35976580471163233
GOTERM_BP_DIRECT	GO:0015755~fructose transport	3	1.0869565217391304	0.006380566795704257	SLC2A9, SLC2A2, SLC2A5	269	9	19462	24.116480793060717	0.9999992723380368	0.3612382432029487	0.35976580471163233
GOTERM_BP_DIRECT	GO:0051122~hepoxilin biosynthetic process	3	1.0869565217391304	0.006380566795704257	GSTM2, ALOX5, GSTP1	269	9	19462	24.116480793060717	0.9999992723380368	0.3612382432029487	0.35976580471163233
GOTERM_BP_DIRECT	GO:0042733~embryonic digit morphogenesis	5	1.8115942028985508	0.006916647172597761	GJA1, CHST11, GNA12, WNT7A, GLI3	269	55	19462	6.577222034471106	0.9999997789809927	0.38179892392739645	0.38024267831356195
GOTERM_BP_DIRECT	GO:0007585~respiratory gaseous exchange	4	1.4492753623188406	0.0072416816035596465	EDNRA, DACH1, CHST11, SFTPA2	269	29	19462	9.97923343161133	0.999999892718534	0.3874346247180117	0.3858554074976937
GOTERM_BP_DIRECT	GO:0002062~chondrocyte differentiation	5	1.8115942028985508	0.007369680361483918	SIX2, WNT7A, ADAMTS12, GLI3, RUNX2	269	56	19462	6.459771640998407	0.9999999192986979	0.3874346247180117	0.3858554074976937
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	14	5.072463768115942	0.007681287429187128	PTGER4, HDAC4, RARRES2, CXCL1, CYBA, GATA3, FPR2, PYCARD, HCK, IFI16, CCL7, ADORA3, NOX4, TAC1	269	436	19462	2.32314723235906	0.9999999596533127	0.39442517775919017	0.39281746643680215
GOTERM_BP_DIRECT	GO:0032886~regulation of microtubule-based process	3	1.0869565217391304	0.007903597006300708	MACF1, APC, CLASP2	269	10	19462	21.704832713754644	0.9999999753988126	0.39661686795254464	0.39500022311034677
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	17	6.159420289855073	0.008115855027253515	CDKN1C, HDAC4, TFAP2B, CBX5, LDB1, CDKN2A, LEF1, GATA6, GATA3, GLI3, RUNX2, DACH1, IFI16, PRDM16, RARA, DPF3, HOXA7	269	592	19462	2.0776022304832713	0.9999999846618253	0.3982138546844981	0.39659070038551236
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	5	1.8115942028985508	0.008333460465111717	LYN, HCK, EFEMP1, FLT4, FGFR1	269	58	19462	6.237020894757082	0.9999999905512024	0.3982138546844981	0.39659070038551236
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	16	5.797101449275362	0.00847647245025879	TFAP2B, GSTP1, FLT4, LEF1, GATA6, WNT7A, FAIM2, SERPINB9, NR2E1, GLI3, ADAMTS20, HCK, CHST11, NNT, DNAJA3, IER3	269	542	19462	2.135776896802425	0.999999993128101	0.3982138546844981	0.39659070038551236
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	16	5.797101449275362	0.008838841073877581	LYN, HDAC4, TFAP2B, RARG, FLT4, LEF1, MAZ, TET1, MAPK15, RUNX2, HCK, CLDN5, FGF18, RARA, TRPM4, FGFR1	269	545	19462	2.1240203267282833	0.9999999969340944	0.398559223268181	0.3969346612168161
GOTERM_BP_DIRECT	GO:0048856~anatomical structure development	5	1.8115942028985508	0.008844837835208726	GCM2, TFAP2B, EYA4, PAX5, NR2E1	269	59	19462	6.131308676201877	0.9999999969747794	0.398559223268181	0.3969346612168161
GOTERM_BP_DIRECT	GO:0032088~negative regulation of NF-kappaB transcription factor activity	6	2.1739130434782608	0.009688134776415155	PYCARD, CDKN2A, DNAJA3, ADORA3, IRAK3, CD200	269	94	19462	4.618049513564818	0.9999999995381113	0.4246648082578057	0.4229338375719723
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	8	2.898550724637681	0.009964891556054262	AKAP13, CAV2, GDF15, FLT4, FCRL3, LPAR1, TMEM106A, FGFR1	269	172	19462	3.365090343217775	0.9999999997508188	0.4246648082578057	0.4229338375719723
GOTERM_BP_DIRECT	GO:0030509~BMP signaling pathway	6	2.1739130434782608	0.010114447646041379	GDF15, HFE, LEF1, SLC33A1, SOSTDC1, RUNX2	269	95	19462	4.569438466053609	0.9999999998214959	0.4246648082578057	0.4229338375719723
GOTERM_BP_DIRECT	GO:0071773~cellular response to BMP stimulus	4	1.4492753623188406	0.010385824115000684	GATA6, GATA3, ADAMTS12, RUNX2	269	33	19462	8.769629379294805	0.9999999999025629	0.4246648082578057	0.4229338375719723
GOTERM_BP_DIRECT	GO:0035633~maintenance of permeability of blood-brain barrier	4	1.4492753623188406	0.010385824115000684	CLDN5, GJA1, LAMA2, CLDN12	269	33	19462	8.769629379294805	0.9999999999025629	0.4246648082578057	0.4229338375719723
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	5	1.8115942028985508	0.011093892155872065	BCAS3, GATA6, WNT7A, GATA3, GLI3	269	63	19462	5.742019236443029	0.9999999999799382	0.4446322332493285	0.4428198736029318
GOTERM_BP_DIRECT	GO:0045773~positive regulation of axon extension	4	1.4492753623188406	0.011276904466468476	MACF1, CDH4, MAPT, ANAPC2	269	34	19462	8.511699103433195	0.9999999999866681	0.4446322332493285	0.4428198736029318
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	6	2.1739130434782608	0.011948348119077903	SCN11A, DCC, FLOT1, WNT7A, CCK, CTNNA2	269	99	19462	4.384814689647403	0.9999999999970252	0.4628412745074388	0.4609546932254791
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	15	5.434782608695652	0.013160970658011337	GRIA1, RARG, CDKN2A, HFE, LEF1, MAZ, WNT7A, GRHL3, RUNX2, CLDN5, GJA1, FEV, FGF18, CNTN1, RARA	269	519	19462	2.0910243462191374	0.9999999999998024	0.48733441280164924	0.4853479953581643
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	4	1.4492753623188406	0.013187708923093362	HFE, HLA-F, CD1C, CD1B	269	36	19462	8.038826931020239	0.9999999999998138	0.48733441280164924	0.4853479953581643
GOTERM_BP_DIRECT	GO:0033235~positive regulation of protein sumoylation	3	1.0869565217391304	0.013332158504818383	HDAC4, CDKN2A, GNL3	269	13	19462	16.69602516442665	0.9999999999998652	0.48733441280164924	0.4853479953581643
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	6	2.1739130434782608	0.013463496005842665	EDNRA, RARG, SFRP5, LEF1, WNT7A, SOSTDC1	269	102	19462	4.255849551716597	0.9999999999998995	0.48733441280164924	0.4853479953581643
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	9	3.260869565217391	0.016066555079623977	BCAS3, GJA1, CCL7, GDF15, FGF18, ANGPTL2, MAPT, TAC1, FJX1	269	234	19462	2.7826708607377753	0.9999999999999997	0.5721766712227377	0.5698444293563407
GOTERM_BP_DIRECT	GO:2000648~positive regulation of stem cell proliferation	4	1.4492753623188406	0.01637957615578709	GJA1, PRRX1, NR2E1, RUNX2	269	39	19462	7.420455628634067	0.9999999999999999	0.5740651452694905	0.5717252058186637
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	7	2.536231884057971	0.01728952608441786	PTGER4, CALCRL, ALOX5, NR1H3, GATA3, FPR2, IER3	269	149	19462	3.39896709163943	1.0	0.5955212249174358	0.5930938286202179
GOTERM_BP_DIRECT	GO:0048513~animal organ development	4	1.4492753623188406	0.017531195479906395	TLX1, SPRY4, GATA6, FGFR1	269	40	19462	7.234944237918215	1.0	0.5955212249174358	0.5930938286202179
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	11	3.985507246376811	0.01868168406938836	PYCARD, GRIN2A, RARG, CASP8, APC, CDKN2A, DNAJA3, LPAR1, RARB, PHLDA1, DUSP6	269	337	19462	2.3615544990237503	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:0007411~axon guidance	8	2.898550724637681	0.018765785107046018	CDH4, LAMA2, DCC, SEMA3D, CNTN1, GATA3, EPHB1, GLI3	269	195	19462	2.968182251453627	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	9	3.260869565217391	0.018935991771495304	GCM2, TFAP2B, PRRX1, LDB1, LEF1, GRHL3, GATA3, PAX5, HIF3A	269	241	19462	2.701846395903068	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:1901741~positive regulation of myoblast fusion	3	1.0869565217391304	0.019962800039648232	GDF15, FLOT1, SCGB3A1	269	16	19462	13.565520446096652	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:0086010~membrane depolarization during action potential	3	1.0869565217391304	0.019962800039648232	KCNH2, SCN10A, SCN11A	269	16	19462	13.565520446096652	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:0048566~embryonic digestive tract development	3	1.0869565217391304	0.019962800039648232	RARRES2, RARB, GLI3	269	16	19462	13.565520446096652	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:0030278~regulation of ossification	3	1.0869565217391304	0.019962800039648232	PTGER4, SIX2, RUNX2	269	16	19462	13.565520446096652	1.0	0.6121925345492125	0.6096971845442565
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	7	2.536231884057971	0.02056943711635581	PTGER4, EDNRA, LPAR1, CACNA1A, FPR2, TAC1, TRPM4	269	155	19462	3.267394171963065	1.0	0.6129810878801604	0.6104825236632575
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	6	2.1739130434782608	0.020808305181681214	MACF1, LAMA2, LDB1, FGF18, GSX2, ENPP2	269	114	19462	3.8078653883780076	1.0	0.6129810878801604	0.6104825236632575
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	5	1.8115942028985508	0.02082136847419023	RPTOR, PYCARD, IFI16, MAPT, MAPK15	269	76	19462	4.759831735472511	1.0	0.6129810878801604	0.6104825236632575
GOTERM_BP_DIRECT	GO:0009755~hormone-mediated signaling pathway	4	1.4492753623188406	0.023951779987040494	RARG, RARA, RARB, NR1H3	269	45	19462	6.431061544816191	1.0	0.6958622396234923	0.6930258446250269
GOTERM_BP_DIRECT	GO:0051895~negative regulation of focal adhesion assembly	3	1.0869565217391304	0.02499830887618522	BCAS3, DLC1, CLASP2	269	18	19462	12.058240396530358	1.0	0.6986869113748982	0.6958390027687505
GOTERM_BP_DIRECT	GO:0061045~negative regulation of wound healing	3	1.0869565217391304	0.02499830887618522	APCS, ALOX5, AJAP1	269	18	19462	12.058240396530358	1.0	0.6986869113748982	0.6958390027687505
GOTERM_BP_DIRECT	GO:0002063~chondrocyte development	3	1.0869565217391304	0.02499830887618522	CHST11, FGF18, RUNX2	269	18	19462	12.058240396530358	1.0	0.6986869113748982	0.6958390027687505
GOTERM_BP_DIRECT	GO:0043407~negative regulation of MAP kinase activity	4	1.4492753623188406	0.025368625785147026	LYN, GSTP1, SPRY4, IRAK3	269	46	19462	6.2912558590593175	1.0	0.700174071670058	0.6973201012692289
GOTERM_BP_DIRECT	GO:1902548~negative regulation of cellular response to vascular endothelial growth factor stimulus	2	0.7246376811594203	0.027351922092155197	ATP2B4, ADAMTS12	269	2	19462	72.34944237918215	1.0	0.7278324935077883	0.7248657849744685
GOTERM_BP_DIRECT	GO:0002076~osteoblast development	3	1.0869565217391304	0.027689279644318037	HDAC4, ACHE, RUNX2	269	19	19462	11.423596165134025	1.0	0.7278324935077883	0.7248657849744685
GOTERM_BP_DIRECT	GO:0030206~chondroitin sulfate biosynthetic process	3	1.0869565217391304	0.027689279644318037	CHST11, DSE, CHST3	269	19	19462	11.423596165134025	1.0	0.7278324935077883	0.7248657849744685
GOTERM_BP_DIRECT	GO:0048384~retinoic acid receptor signaling pathway	3	1.0869565217391304	0.027689279644318037	RARG, RARA, RARB	269	19	19462	11.423596165134025	1.0	0.7278324935077883	0.7248657849744685
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	6	2.1739130434782608	0.029487488993865843	CCL7, RARRES2, ENPP2, CXCL1, FPR2, DOCK2	269	125	19462	3.4727732342007434	1.0	0.765980890570068	0.7628586858530705
GOTERM_BP_DIRECT	GO:0050965~detection of temperature stimulus involved in sensory perception of pain	3	1.0869565217391304	0.030490888283926255	SCN11A, TAC1, EPHB1	269	20	19462	10.852416356877322	1.0	0.7828358294291764	0.7796449225157422
GOTERM_BP_DIRECT	GO:0006952~defense response	5	1.8115942028985508	0.03101957586961966	PYCARD, MX1, STAT4, NOX4, GATA3	269	86	19462	4.206362929022219	1.0	0.7872554427600025	0.7840465211183176
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	8	2.898550724637681	0.031909540245260284	EDNRA, GJA1, CHST11, GNA12, GATA6, GATA3, GLI3, CMIP	269	218	19462	2.655025408410354	1.0	0.7929711905411729	0.7897389710145105
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	5	1.8115942028985508	0.03217499757047989	EVC2, PRRX1, ARL3, GLI3, RUNX2	269	87	19462	4.158013929838055	1.0	0.7929711905411729	0.7897389710145105
GOTERM_BP_DIRECT	GO:0048665~neuron fate specification	3	1.0869565217391304	0.03339960177551136	FEV, EHMT2, GSX2	269	21	19462	10.335634625597452	1.0	0.7929711905411729	0.7897389710145105
GOTERM_BP_DIRECT	GO:2000647~negative regulation of stem cell proliferation	3	1.0869565217391304	0.03339960177551136	RARG, RARB, GLI3	269	21	19462	10.335634625597452	1.0	0.7929711905411729	0.7897389710145105
GOTERM_BP_DIRECT	GO:0043651~linoleic acid metabolic process	3	1.0869565217391304	0.03339960177551136	GSTM2, ALOX5, GSTP1	269	21	19462	10.335634625597452	1.0	0.7929711905411729	0.7897389710145105
GOTERM_BP_DIRECT	GO:0032332~positive regulation of chondrocyte differentiation	3	1.0869565217391304	0.03339960177551136	FGF18, GLI3, RUNX2	269	21	19462	10.335634625597452	1.0	0.7929711905411729	0.7897389710145105
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	7	2.536231884057971	0.03519944602281114	TFAP2B, NUAK1, CHST11, FLT4, STAT4, SCGB3A1, GNL3	269	176	19462	2.8775346400811084	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0043523~regulation of neuron apoptotic process	3	1.0869565217391304	0.03641196277535327	TRIM2, FAIM2, GATA3	269	22	19462	9.865833051706657	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0001953~negative regulation of cell-matrix adhesion	3	1.0869565217391304	0.03641196277535327	CDKN2A, HOXA7, AJAP1	269	22	19462	9.865833051706657	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0031641~regulation of myelination	3	1.0869565217391304	0.03641196277535327	RARG, RARA, RARB	269	22	19462	9.865833051706657	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0071391~cellular response to estrogen stimulus	3	1.0869565217391304	0.03641196277535327	BCAS3, RARA, SERPINB9	269	22	19462	9.865833051706657	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0055007~cardiac muscle cell differentiation	3	1.0869565217391304	0.03641196277535327	AKAP13, GATA6, NOX4	269	22	19462	9.865833051706657	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	4	1.4492753623188406	0.03651760945332734	APC, GSC, SFRP5, SOSTDC1	269	53	19462	5.46033527390054	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0019233~sensory perception of pain	4	1.4492753623188406	0.03651760945332734	SCN10A, GRIN2A, SCN11A, TAC1	269	53	19462	5.46033527390054	1.0	0.7983255611182849	0.7950715167115526
GOTERM_BP_DIRECT	GO:0045921~positive regulation of exocytosis	3	1.0869565217391304	0.03952458823028615	ANXA2, CFTR, CLASP2	269	23	19462	9.436883788588975	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0060324~face development	3	1.0869565217391304	0.03952458823028615	EDNRA, RARG, RARA	269	23	19462	9.436883788588975	1.0	0.8179049332166668	0.8145710815867075
